Time [s], Pressure [PSI]
3.6535100000000003, -19.98
3.6662399999999997, -19.98
3.6789699999999996, -19.98
3.6917, -19.98
3.70443, -19.98
3.71716, -19.98
3.7298899999999997, -19.98
3.74262, -19.98
3.75535, -19.98
3.76808, -19.98
3.78081, -19.77
3.79354, -19.98
3.80627, -19.98
3.819, -19.98
3.83172, -19.98
3.8444499999999997, -19.98
3.85718, -19.98
3.86991, -19.98
3.88264, -19.98
3.8953699999999998, -19.98
3.9081, -19.98
3.92083, -19.98
3.93356, -19.98
3.94629, -19.98
3.9590199999999998, -19.98
3.97175, -19.98
3.98448, -19.98
3.99721, -19.77
4.00994, -19.98
4.02267, -19.98
4.0354, -19.98
4.0481300000000005, -19.98
4.06086, -19.98
4.07359, -19.98
4.08632, -19.98
4.09905, -19.98
4.1117799999999995, -19.98
4.12451, -19.77
4.137239999999999, -19.98
4.149970000000001, -19.98
4.1627, -19.98
4.17543, -19.98
4.18816, -19.98
4.20089, -19.98
4.21362, -19.98
4.22635, -19.98
4.2390799999999995, -19.98
4.251810000000001, -19.98
4.26454, -19.98
4.277270000000001, -19.98
4.29, -19.98
4.3027299999999995, -19.98
4.31546, -20.2
4.328189999999999, -19.98
4.34092, -19.98
4.35365, -19.98
4.36638, -19.98
4.37911, -19.98
4.39184, -19.98
4.40457, -19.98
4.4173, -19.98
4.4300299999999995, -19.98
4.44276, -19.98
4.45549, -19.98
4.4682200000000005, -19.98
4.48095, -19.98
4.49368, -19.98
4.50641, -19.98
4.51914, -19.98
4.53187, -19.98
4.5446, -19.98
4.55733, -19.98
4.570060000000001, -19.98
4.58279, -19.98
4.5955200000000005, -19.98
4.60825, -19.98
4.620979999999999, -19.98
4.63371, -19.98
4.646439999999999, -19.98
4.6591700000000005, -19.98
4.6719, -19.98
4.68463, -19.77
4.69736, -19.98
4.71009, -19.98
4.72282, -19.98
4.73555, -19.98
4.748279999999999, -19.98
4.761010000000001, -19.98
4.77374, -19.98
4.7864700000000004, -19.98
4.7992, -19.98
4.81193, -19.98
4.82466, -19.98
4.83739, -19.98
4.8501199999999995, -19.98
4.862850000000001, -19.98
4.87558, -19.98
4.888310000000001, -19.98
4.90104, -19.98
4.91377, -19.98
4.9265, -20.2
4.939229999999999, -19.98
4.95196, -19.98
4.964689999999999, -19.98
4.97742, -19.98
4.99015, -19.98
5.00288, -19.98
5.01561, -19.98
5.02834, -19.98
5.0410699999999995, -19.98
5.0538, -19.98
5.066529999999999, -19.98
5.0792600000000006, -19.98
5.09199, -19.98
5.10472, -19.98
5.11745, -19.98
5.13018, -19.98
5.14291, -19.98
5.15564, -19.98
5.1683699999999995, -19.98
5.181100000000001, -19.98
5.19383, -19.98
5.2065600000000005, -19.98
5.21929, -19.98
5.23202, -19.98
5.24475, -19.98
5.257479999999999, -19.98
5.27021, -19.98
5.28294, -19.98
5.29567, -19.98
5.3084, -19.98
5.32113, -19.98
5.33386, -19.98
5.34659, -19.98
5.359319999999999, -19.98
5.37205, -19.98
5.38478, -19.98
5.3975100000000005, -19.98
5.41024, -19.98
5.42297, -19.98
5.4357, -19.98
5.44843, -19.98
5.46116, -19.98
5.47389, -19.98
5.48662, -19.98
5.499350000000001, -19.98
5.51208, -19.98
5.52481, -19.98
5.53754, -20.2
5.55027, -20.2
5.563, -19.98
5.575729999999999, -19.98
5.58846, -19.98
5.60119, -19.98
5.61392, -19.98
5.62665, -19.98
5.63938, -19.98
5.6521099999999995, -19.98
5.66484, -19.98
5.677569999999999, -20.2
5.690300000000001, -20.2
5.70303, -19.98
5.71576, -19.98
5.72849, -19.98
5.74122, -20.2
5.75395, -20.2
5.76668, -19.98
5.7794099999999995, -19.98
5.792140000000001, -19.98
5.80487, -19.98
5.8176000000000005, -19.98
5.83033, -19.98
5.84306, -19.98
5.85579, -19.98
5.86852, -19.98
5.88125, -20.2
5.89398, -20.2
5.90671, -19.98
5.91944, -19.98
5.93217, -19.98
5.9449, -19.98
5.95763, -19.98
5.9703599999999994, -19.98
5.98309, -19.98
5.99582, -19.98
6.0085500000000005, -19.98
6.02128, -19.98
6.03401, -19.98
6.04674, -19.98
6.05947, -19.98
6.0722, -19.98
6.08493, -19.98
6.097659999999999, -19.98
6.110390000000001, -19.98
6.12312, -19.98
6.1358500000000005, -19.98
6.14858, -20.2
6.16131, -20.2
6.17404, -19.98
6.18677, -19.98
6.1995, -19.98
6.21223, -19.98
6.22496, -20.2
6.23769, -20.2
6.25042, -19.98
6.2631499999999996, -19.98
6.27588, -19.98
6.288609999999999, -19.98
6.30134, -19.98
6.31407, -19.98
6.3268, -19.98
6.33953, -19.98
6.35226, -19.98
6.36499, -19.98
6.37772, -19.98
6.3904499999999995, -19.98
6.40318, -19.98
6.41591, -19.98
6.428640000000001, -19.98
6.44137, -19.98
6.4541, -19.98
6.46683, -19.98
6.47956, -19.98
6.49229, -19.98
6.50502, -19.98
6.51775, -19.98
6.53048, -19.98
6.54321, -19.98
6.55594, -19.98
6.56867, -20.2
6.5813999999999995, -20.2
6.59413, -19.98
6.606859999999999, -19.98
6.6195900000000005, -19.98
6.63232, -19.98
6.64505, -19.98
6.65778, -20.2
6.67051, -19.98
6.68324, -19.98
6.69597, -19.98
6.708699999999999, -19.98
6.721430000000001, -19.98
6.73416, -19.98
6.7468900000000005, -19.98
6.75962, -19.98
6.77235, -20.2
6.78508, -20.2
6.79781, -19.98
6.81054, -19.98
6.823270000000001, -19.98
6.836, -19.98
6.84873, -19.98
6.86146, -20.2
6.87419, -20.2
6.88692, -19.98
6.899649999999999, -19.98
6.91238, -19.98
6.92511, -19.98
6.9378400000000005, -19.98
6.95057, -19.98
6.9633, -19.98
6.97603, -19.98
6.98876, -19.98
7.0014899999999995, -19.98
7.01422, -19.98
7.02695, -19.98
7.039680000000001, -19.98
7.05241, -19.98
7.06514, -19.98
7.07787, -19.98
7.0906, -19.98
7.10333, -19.98
7.11606, -19.98
7.12879, -19.98
7.141520000000001, -20.2
7.15425, -19.98
7.16698, -19.98
7.17971, -19.98
7.1924399999999995, -19.98
7.20517, -19.98
7.217899999999999, -19.98
7.23063, -19.98
7.24336, -19.98
7.25609, -20.2
7.26882, -19.98
7.28155, -19.98
7.29428, -19.98
7.30701, -19.98
7.3197399999999995, -19.98
7.33247, -19.98
7.3452, -19.98
7.3579300000000005, -19.98
7.37066, -19.98
7.38339, -19.98
7.39612, -19.98
7.40885, -19.98
7.42158, -19.98
7.43431, -19.98
7.44704, -20.2
7.459770000000001, -19.98
7.4725, -20.2
7.48523, -19.98
7.49796, -19.98
7.510689999999999, -19.98
7.52342, -19.98
7.536149999999999, -19.98
7.5488800000000005, -19.98
7.56161, -19.98
7.57434, -19.98
7.58707, -20.2
7.5998, -19.98
7.61253, -19.98
7.62526, -19.98
7.637989999999999, -19.98
7.650720000000001, -19.98
7.66345, -20.2
7.6761800000000004, -20.2
7.68891, -20.2
7.70164, -19.98
7.71437, -19.98
7.7271, -19.98
7.7398299999999995, -19.98
7.752560000000001, -19.98
7.76529, -19.98
7.778020000000001, -19.98
7.79075, -19.98
7.8034799999999995, -19.98
7.81621, -19.98
7.828939999999999, -19.98
7.84167, -19.98
7.8544, -19.98
7.86713, -20.2
7.87986, -20.2
7.89259, -19.98
7.90532, -19.98
7.91805, -19.98
7.9307799999999995, -19.98
7.94351, -19.98
7.95624, -19.98
7.9689700000000006, -20.2
7.9817, -19.98
7.99443, -19.98
8.00716, -19.98
8.01989, -19.98
8.03262, -19.98
8.045350000000001, -19.98
8.05808, -20.2
8.07081, -19.98
8.08354, -19.98
8.09627, -19.98
8.109, -19.98
8.12173, -19.98
8.13446, -19.98
8.14719, -19.98
8.15992, -19.98
8.172649999999999, -20.2
8.18538, -19.98
8.19811, -19.98
8.210840000000001, -20.2
8.22357, -20.2
8.2363, -19.98
8.249030000000001, -19.98
8.26176, -19.98
8.27449, -19.98
8.28722, -19.98
8.29995, -19.98
8.31268, -19.98
8.32541, -20.2
8.33814, -20.2
8.35087, -20.2
8.3636, -20.2
8.37633, -19.98
8.38907, -19.98
8.4018, -20.2
8.414530000000001, -19.98
8.42726, -20.2
8.43999, -20.2
8.45272, -19.98
8.46545, -20.2
8.47818, -20.2
8.49091, -20.2
8.503639999999999, -20.2
8.51637, -20.2
8.5291, -20.2
8.54183, -20.2
8.554559999999999, -20.2
8.567290000000002, -20.2
8.580020000000001, -20.2
8.59275, -20.2
8.60548, -20.2
8.61821, -20.2
8.63094, -20.2
8.64367, -20.2
8.65641, -20.2
8.669139999999999, -20.2
8.68187, -20.2
8.694600000000001, -20.2
8.70733, -20.2
8.72006, -20.2
8.732790000000001, -20.2
8.74552, -20.2
8.75825, -20.2
8.77098, -20.2
8.78371, -19.98
8.79644, -20.2
8.80917, -20.2
8.8219, -20.2
8.834629999999999, -20.2
8.84736, -20.2
8.86009, -20.2
8.872819999999999, -20.2
8.885549999999999, -20.2
8.898280000000002, -20.2
8.911010000000001, -20.2
8.92375, -20.2
8.93648, -19.98
8.949209999999999, -20.2
8.96194, -20.2
8.97467, -20.2
8.9874, -19.98
9.000129999999999, -19.98
9.01286, -20.2
9.02559, -19.98
9.03832, -20.2
9.05105, -20.2
9.063780000000001, -19.98
9.07651, -19.98
9.08924, -20.2
9.10197, -20.2
9.114700000000001, -20.2
9.12743, -19.98
9.14016, -20.2
9.15289, -20.2
9.16562, -20.2
9.17835, -20.2
9.19108, -19.98
9.20382, -20.2
9.21655, -20.2
9.229280000000001, -20.2
9.24201, -20.2
9.25474, -20.2
9.26747, -20.2
9.2802, -20.2
9.29293, -20.2
9.30566, -20.2
9.318389999999999, -20.2
9.33112, -20.2
9.34385, -20.2
9.35658, -20.2
9.369309999999999, -20.2
9.382040000000002, -20.2
9.394770000000001, -19.98
9.4075, -19.98
9.42023, -20.2
9.43296, -20.2
9.44569, -20.2
9.45842, -20.2
9.47116, -20.2
9.483889999999999, -20.2
9.49662, -20.2
9.50935, -20.2
9.52208, -20.2
9.53481, -20.2
9.547540000000001, -20.2
9.560270000000001, -20.2
9.573, -20.2
9.58573, -20.2
9.59846, -20.2
9.61119, -20.2
9.62392, -20.2
9.63665, -20.2
9.649379999999999, -20.2
9.66211, -20.2
9.67484, -20.2
9.68757, -20.2
9.700299999999999, -20.2
9.71303, -20.2
9.725760000000001, -20.2
9.7385, -20.2
9.75123, -20.2
9.763959999999999, -20.2
9.77669, -20.2
9.78942, -20.2
9.80215, -20.2
9.814879999999999, -20.2
9.82761, -20.2
9.84034, -20.2
9.853069999999999, -20.2
9.8658, -20.2
9.878530000000001, -20.2
9.89126, -20.2
9.90399, -20.2
9.91672, -20.2
9.929450000000001, -20.2
9.94218, -20.2
9.95491, -19.98
9.96764, -20.2
9.98037, -20.2
9.9931, -20.2
10.00583, -20.2
10.01857, -20.2
10.0313, -20.2
10.044030000000001, -19.98
10.05676, -20.2
10.06949, -20.2
10.08222, -20.2
10.09495, -20.2
10.10768, -19.98
10.12041, -20.2
10.13314, -20.2
10.14587, -20.2
10.1586, -20.2
10.17133, -20.2
10.184059999999999, -20.2
10.19679, -20.2
10.209520000000001, -20.2
10.22225, -20.2
10.23498, -20.2
10.24771, -20.2
10.260440000000001, -19.98
10.27317, -20.2
10.28591, -20.2
10.298639999999999, -20.2
10.31137, -20.2
10.3241, -20.2
10.336829999999999, -20.2
10.34956, -20.2
10.362290000000002, -20.2
10.375020000000001, -20.2
10.38775, -20.2
10.40048, -20.2
10.41321, -20.2
10.42594, -20.2
10.43867, -20.2
10.4514, -19.98
10.464129999999999, -20.2
10.47686, -20.2
10.48959, -20.2
10.50232, -20.2
10.515049999999999, -20.2
10.52778, -20.2
10.54051, -20.2
10.55325, -20.2
10.56598, -20.2
10.57871, -19.98
10.59144, -20.2
10.60417, -20.2
10.6169, -20.2
10.629629999999999, -20.2
10.64236, -20.2
10.65509, -20.2
10.667819999999999, -20.2
10.680549999999998, -20.2
10.693280000000001, -20.2
10.706010000000001, -19.98
10.71874, -20.2
10.73147, -20.2
10.744200000000001, -20.2
10.75693, -20.2
10.76966, -20.2
10.78239, -20.2
10.79512, -20.2
10.80785, -20.2
10.82058, -20.42
10.83332, -20.2
10.84605, -20.2
10.858780000000001, -20.2
10.87151, -20.2
10.88424, -20.2
10.89697, -20.2
10.9097, -20.2
10.92243, -20.2
10.93516, -20.2
10.94789, -20.2
10.96062, -20.2
10.97335, -20.42
10.98608, -19.98
10.998809999999999, -20.2
11.01154, -20.2
11.02427, -20.2
11.037, -20.2
11.04973, -20.2
11.06246, -20.2
11.075190000000001, -20.2
11.08792, -20.2
11.10066, -20.2
11.113389999999999, -20.2
11.12612, -20.2
11.13885, -20.2
11.15158, -20.2
11.164309999999999, -20.2
11.177040000000002, -20.2
11.189770000000001, -20.2
11.2025, -20.2
11.21523, -20.2
11.22796, -20.42
11.24069, -20.2
11.25342, -20.2
11.26615, -20.2
11.27888, -20.2
11.29161, -20.2
11.30434, -20.2
11.31707, -20.42
11.329799999999999, -20.2
11.34253, -20.2
11.35526, -20.2
11.368, -20.2
11.38073, -20.2
11.39346, -20.2
11.40619, -20.2
11.41892, -20.2
11.43165, -20.2
11.444379999999999, -20.2
11.45711, -20.2
11.46984, -20.2
11.482569999999999, -20.42
11.495299999999999, -20.2
11.508030000000002, -20.2
11.520760000000001, -19.98
11.53349, -20.2
11.54622, -20.2
11.558950000000001, -20.2
11.57168, -20.2
11.58441, -20.2
11.59714, -20.2
11.60987, -20.2
11.6226, -20.2
11.63533, -20.2
11.64807, -20.2
11.6608, -20.2
11.673530000000001, -20.2
11.68626, -20.2
11.69899, -20.42
11.71172, -20.2
11.724450000000001, -20.2
11.73718, -20.2
11.74991, -20.2
11.76264, -20.2
11.77537, -20.2
11.7881, -20.2
11.80083, -20.2
11.813559999999999, -20.42
11.82629, -20.2
11.83902, -20.2
11.85175, -20.2
11.86448, -20.2
11.87721, -20.2
11.889940000000001, -20.2
11.90267, -20.42
11.91541, -20.2
11.928139999999999, -20.2
11.94087, -20.2
11.9536, -20.2
11.96633, -20.2
11.979059999999999, -20.2
11.991790000000002, -20.2
12.004520000000001, -20.2
12.01725, -20.2
12.02998, -20.2
12.04271, -20.2
12.05544, -20.2
12.06817, -20.2
12.0809, -20.2
12.09363, -20.2
12.10636, -20.2
12.11909, -20.42
12.13182, -20.2
12.144549999999999, -20.2
12.15728, -20.42
12.17001, -20.2
12.18275, -20.2
12.19548, -20.2
12.20821, -20.2
12.22094, -20.2
12.23367, -20.2
12.2464, -20.2
12.259129999999999, -20.2
12.27186, -20.2
12.28459, -20.42
12.29732, -20.2
12.310049999999999, -20.2
12.32278, -20.2
12.335510000000001, -20.2
12.34824, -20.2
12.36097, -20.2
12.373700000000001, -20.2
12.38643, -20.2
12.39916, -20.2
12.41189, -20.2
12.42462, -20.2
12.43735, -20.42
12.45008, -20.2
12.462819999999999, -20.2
12.47555, -20.2
12.488280000000001, -20.2
12.50101, -20.2
12.51374, -20.2
12.52647, -20.2
12.539200000000001, -20.2
12.55193, -20.2
12.56466, -20.2
12.57739, -20.2
12.59012, -20.2
12.60285, -20.2
12.61558, -20.2
12.628309999999999, -20.42
12.64104, -20.2
12.65377, -20.2
12.6665, -20.2
12.67923, -20.42
12.69196, -20.2
12.704690000000001, -20.2
12.71742, -20.2
12.73016, -20.2
12.74289, -20.2
12.75562, -20.2
12.76835, -20.2
12.78108, -20.2
12.793809999999999, -20.2
12.80654, -20.2
12.819270000000001, -20.2
12.832, -20.2
12.84473, -20.2
12.85746, -20.2
12.870190000000001, -20.2
12.88292, -20.2
12.89565, -20.42
12.90838, -20.2
12.92111, -20.2
12.93384, -20.2
12.94657, -20.2
12.959299999999999, -20.42
12.97203, -20.2
12.98476, -20.2
12.9975, -20.2
13.01023, -20.2
13.02296, -20.42
13.03569, -20.2
13.04842, -20.2
13.06115, -20.2
13.073879999999999, -20.2
13.08661, -20.42
13.09934, -20.2
13.11207, -20.2
13.124799999999999, -20.42
13.13753, -20.2
13.15026, -20.2
13.16299, -20.2
13.17572, -20.2
13.188450000000001, -20.2
13.20118, -20.2
13.21391, -20.42
13.22664, -20.2
13.239370000000001, -20.2
13.2521, -20.42
13.26483, -20.42
13.277569999999999, -20.2
13.290299999999998, -20.42
13.303030000000001, -20.2
13.315760000000001, -20.2
13.32849, -20.42
13.34122, -20.2
13.353950000000001, -20.42
13.36668, -20.2
13.37941, -20.42
13.39214, -20.2
13.40487, -20.2
13.4176, -20.2
13.43033, -20.2
13.44306, -20.2
13.45579, -20.2
13.46852, -20.2
13.48125, -20.2
13.493979999999999, -20.2
13.50671, -20.2
13.519440000000001, -20.2
13.53217, -20.2
13.54491, -20.2
13.55764, -20.2
13.57037, -20.2
13.5831, -20.2
13.59583, -20.2
13.608559999999999, -20.42
13.62129, -20.2
13.63402, -20.2
13.64675, -20.42
13.65948, -20.2
13.67221, -20.2
13.684940000000001, -20.2
13.69767, -20.42
13.7104, -20.2
13.72313, -20.2
13.73586, -20.2
13.74859, -20.2
13.76132, -20.2
13.774049999999999, -20.2
13.78678, -20.42
13.79951, -20.42
13.81225, -20.2
13.82498, -20.2
13.83771, -20.2
13.85044, -20.42
13.86317, -20.2
13.8759, -20.42
13.88863, -20.42
13.90136, -20.42
13.91409, -20.2
13.92682, -20.42
13.939549999999999, -20.42
13.95228, -20.2
13.96501, -20.42
13.977739999999999, -20.42
13.99047, -20.42
14.003200000000001, -20.42
14.01593, -20.42
14.02866, -20.42
14.04139, -20.42
14.054120000000001, -20.42
14.06685, -20.2
14.07958, -20.42
14.092319999999999, -20.42
14.105049999999999, -20.42
14.11778, -20.2
14.130510000000001, -20.42
14.14324, -20.42
14.15597, -20.42
14.168700000000001, -20.42
14.18143, -20.42
14.19416, -20.42
14.20689, -20.2
14.21962, -20.42
14.23235, -20.42
14.24508, -20.42
14.25781, -20.2
14.27054, -20.2
14.28327, -20.42
14.296, -20.2
14.308729999999999, -20.42
14.321459999999998, -20.42
14.334190000000001, -20.42
14.34692, -20.42
14.35966, -20.2
14.37239, -20.42
14.38512, -20.42
14.39785, -20.42
14.41058, -20.2
14.423309999999999, -20.42
14.43604, -20.42
14.44877, -20.2
14.4615, -20.42
14.47423, -20.42
14.48696, -20.42
14.499690000000001, -20.42
14.51242, -20.42
14.52515, -20.42
14.53788, -20.2
14.55061, -20.2
14.56334, -20.42
14.57607, -20.42
14.588799999999999, -20.42
14.60153, -20.42
14.61426, -20.42
14.627, -20.42
14.63973, -20.42
14.65246, -20.42
14.66519, -20.42
14.67792, -20.42
14.69065, -20.42
14.70338, -20.42
14.71611, -20.42
14.72884, -20.42
14.74157, -20.2
14.754299999999999, -20.42
14.76703, -20.42
14.77976, -20.42
14.792489999999999, -20.42
14.805219999999998, -20.2
14.817950000000002, -20.42
14.830680000000001, -20.42
14.84341, -20.42
14.85614, -20.42
14.868870000000001, -20.42
14.8816, -20.42
14.89433, -20.42
14.90707, -20.42
14.919799999999999, -20.42
14.93253, -20.42
14.945260000000001, -20.42
14.95799, -20.42
14.97072, -20.42
14.983450000000001, -20.42
14.99618, -20.42
15.00891, -20.42
15.02164, -20.42
15.034370000000001, -20.42
15.0471, -20.42
15.05983, -20.2
15.07256, -20.42
15.08529, -20.42
15.09802, -20.42
15.11075, -20.42
15.123479999999999, -20.2
15.136209999999998, -20.42
15.14894, -20.42
15.16167, -20.42
15.17441, -20.42
15.18714, -20.42
15.19987, -20.42
15.2126, -20.42
15.22533, -20.42
15.238059999999999, -20.42
15.25079, -20.42
15.26352, -20.42
15.27625, -20.42
15.288979999999999, -20.42
15.30171, -20.42
15.314440000000001, -20.42
15.32717, -20.42
15.3399, -20.42
15.35263, -20.42
15.36536, -20.42
15.37809, -20.42
15.39082, -20.42
15.40355, -20.42
15.41628, -20.42
15.42901, -20.42
15.44175, -20.42
15.45448, -20.42
15.46721, -20.42
15.479940000000001, -20.42
15.49267, -20.42
15.5054, -20.42
15.51813, -20.42
15.53086, -20.42
15.54359, -20.42
15.55632, -20.42
15.569049999999999, -20.42
15.58178, -20.42
15.59451, -20.42
15.60724, -20.42
15.619969999999999, -20.42
15.632700000000002, -20.42
15.645430000000001, -20.42
15.65816, -20.42
15.67089, -20.42
15.683620000000001, -20.42
15.69635, -20.42
15.70908, -20.42
15.72182, -20.42
15.734549999999999, -20.42
15.74728, -20.42
15.76001, -20.42
15.77274, -20.42
15.78547, -20.2
15.798200000000001, -20.42
15.81093, -20.42
15.82366, -20.42
15.83639, -20.42
15.849120000000001, -20.42
15.86185, -20.42
15.87458, -20.42
15.88731, -20.42
15.90004, -20.42
15.91277, -20.42
15.9255, -20.42
15.938229999999999, -20.42
15.950959999999998, -20.42
15.96369, -20.42
15.976420000000001, -20.42
15.98916, -20.42
16.00189, -20.42
16.01462, -20.42
16.027350000000002, -20.42
16.04008, -20.42
16.05281, -20.42
16.065540000000002, -20.42
16.07827, -20.42
16.091, -20.42
16.10373, -20.42
16.11646, -20.42
16.12919, -20.42
16.14192, -20.42
16.15465, -20.64
16.167379999999998, -20.42
16.18011, -20.42
16.19284, -20.42
16.205569999999998, -20.42
16.2183, -20.42
16.23103, -20.42
16.24376, -20.42
16.2565, -20.42
16.26923, -20.42
16.281959999999998, -20.42
16.29469, -20.42
16.30742, -20.42
16.320149999999998, -20.42
16.33288, -20.42
16.34561, -20.42
16.358340000000002, -20.42
16.37107, -20.42
16.3838, -20.64
16.39653, -20.42
16.40926, -20.42
16.42199, -20.42
16.434720000000002, -20.42
16.44745, -20.42
16.46018, -20.42
16.47291, -20.42
16.48564, -20.42
16.498369999999998, -20.42
16.5111, -20.42
16.52383, -20.42
16.53657, -20.64
16.5493, -20.42
16.56203, -20.42
16.574759999999998, -20.42
16.587490000000003, -20.42
16.60022, -20.42
16.61295, -20.42
16.62568, -20.42
16.63841, -20.42
16.651139999999998, -20.42
16.66387, -20.42
16.676599999999997, -20.42
16.68933, -20.42
16.702060000000003, -20.42
16.71479, -20.42
16.727520000000002, -20.42
16.74025, -20.42
16.75298, -20.42
16.76571, -20.42
16.77844, -20.42
16.791169999999997, -20.42
16.80391, -20.42
16.81664, -20.42
16.829369999999997, -20.42
16.8421, -20.42
16.854830000000003, -20.42
16.86756, -20.42
16.880290000000002, -20.42
16.89302, -20.42
16.90575, -20.42
16.91848, -20.42
16.93121, -20.42
16.943939999999998, -20.42
16.95667, -20.42
16.9694, -20.42
16.98213, -20.42
16.99486, -20.64
17.00759, -20.42
17.020319999999998, -20.42
17.03305, -20.42
17.04578, -20.42
17.05851, -20.42
17.07125, -20.42
17.08398, -20.42
17.096709999999998, -20.42
17.10944, -20.42
17.122169999999997, -20.42
17.134900000000002, -20.42
17.14763, -20.42
17.16036, -20.42
17.17309, -20.42
17.18582, -20.42
17.19855, -20.42
17.21128, -20.42
17.22401, -20.64
17.23674, -20.42
17.249470000000002, -20.42
17.2622, -20.42
17.27493, -20.42
17.28766, -20.42
17.30039, -20.42
17.313119999999998, -20.42
17.32585, -20.42
17.33858, -20.42
17.35132, -20.42
17.36405, -20.42
17.37678, -20.42
17.389509999999998, -20.42
17.402240000000003, -20.2
17.41497, -20.42
17.4277, -20.42
17.44043, -20.42
17.45316, -20.42
17.465889999999998, -20.42
17.47862, -20.64
17.491349999999997, -20.42
17.504080000000002, -20.42
17.51681, -20.42
17.52954, -20.42
17.542270000000002, -20.42
17.555, -20.42
17.56773, -20.64
17.58046, -20.42
17.59319, -20.42
17.605919999999998, -20.42
17.61866, -20.42
17.63139, -20.42
17.644119999999997, -20.42
17.65685, -20.42
17.669580000000003, -20.42
17.68231, -20.42
17.695040000000002, -20.42
17.70777, -20.42
17.7205, -20.42
17.73323, -20.42
17.74596, -20.42
17.758689999999998, -20.42
17.77142, -20.42
17.78415, -20.42
17.79688, -20.42
17.80961, -20.42
17.82234, -20.64
17.835069999999998, -20.42
17.8478, -20.64
17.860529999999997, -20.42
17.87326, -20.42
17.886, -20.42
17.89873, -20.42
17.911459999999998, -20.42
17.92419, -20.42
17.936919999999997, -20.42
17.949650000000002, -20.42
17.96238, -20.42
17.97511, -20.42
17.98784, -20.42
18.00057, -20.42
18.0133, -20.42
18.02603, -20.42
18.03876, -20.42
18.05149, -20.42
18.064220000000002, -20.42
18.07695, -20.64
18.08968, -20.2
18.10241, -20.42
18.11514, -20.42
18.127869999999998, -20.42
18.1406, -20.42
18.15333, -20.42
18.16607, -20.42
18.1788, -20.42
18.19153, -20.42
18.204259999999998, -20.42
18.216990000000003, -20.42
18.22972, -20.42
18.24245, -20.42
18.25518, -20.42
18.26791, -20.42
18.28064, -20.64
18.29337, -20.42
18.306099999999997, -20.42
18.318830000000002, -20.42
18.33156, -20.64
18.34429, -20.42
18.357020000000002, -20.42
18.36975, -20.42
18.38248, -20.42
18.39521, -20.42
18.40794, -20.42
18.420669999999998, -20.42
18.43341, -20.42
18.44614, -20.42
18.458869999999997, -20.42
18.4716, -20.64
18.484330000000003, -20.42
18.49706, -20.42
18.509790000000002, -20.42
18.52252, -20.42
18.53525, -20.42
18.54798, -20.42
18.56071, -20.42
18.573439999999998, -20.42
18.58617, -20.42
18.5989, -20.42
18.61163, -20.42
18.62436, -20.42
18.63709, -20.42
18.64982, -20.42
18.66255, -20.42
18.675279999999997, -20.64
18.68801, -20.42
18.70075, -20.64
18.71348, -20.42
18.72621, -20.42
18.73894, -20.42
18.751669999999997, -20.42
18.764400000000002, -20.42
18.77713, -20.42
18.78986, -20.42
18.80259, -20.42
18.81532, -20.42
18.828049999999998, -20.42
18.84078, -20.42
18.85351, -20.42
18.86624, -20.64
18.878970000000002, -20.42
18.8917, -20.42
18.90443, -20.42
18.91716, -20.42
18.92989, -20.42
18.942619999999998, -20.42
18.95535, -20.42
18.96808, -20.42
18.98082, -20.42
18.99355, -20.42
19.00628, -20.42
19.019009999999998, -20.42
19.031740000000003, -20.42
19.04447, -20.42
19.0572, -20.42
19.06993, -20.42
19.08266, -20.42
19.09539, -20.42
19.10812, -20.64
19.120849999999997, -20.42
19.133580000000002, -20.42
19.14631, -20.42
19.15904, -20.42
19.171770000000002, -20.42
19.1845, -20.42
19.19723, -20.42
19.20996, -20.42
19.22269, -20.42
19.235419999999998, -20.42
19.24816, -20.42
19.26089, -20.42
19.273619999999998, -20.42
19.28635, -20.42
19.29908, -20.64
19.31181, -20.42
19.324540000000002, -20.42
19.33727, -20.42
19.35, -20.42
19.36273, -20.42
19.37546, -20.42
19.388189999999998, -20.42
19.40092, -20.42
19.41365, -20.64
19.42638, -20.42
19.43911, -20.42
19.45184, -20.42
19.46457, -20.42
19.4773, -20.42
19.490029999999997, -20.42
19.50276, -20.42
19.5155, -20.42
19.52823, -20.42
19.54096, -20.42
19.55369, -20.42
19.566419999999997, -20.64
19.579150000000002, -20.42
19.59188, -20.42
19.60461, -20.42
19.61734, -20.64
19.63007, -20.42
19.642799999999998, -20.42
19.65553, -20.42
19.66826, -20.64
19.68099, -20.42
19.693720000000003, -20.42
19.70645, -20.42
19.71918, -20.42
19.73191, -20.42
19.74464, -20.42
19.757369999999998, -20.42
19.7701, -20.42
19.78283, -20.64
19.79557, -20.42
19.8083, -20.42
19.82103, -20.42
19.833759999999998, -20.42
19.846490000000003, -20.64
19.85922, -20.42
19.871950000000002, -20.42
19.88468, -20.42
19.89741, -20.42
19.91014, -20.42
19.92287, -20.64
19.935599999999997, -20.42
19.948330000000002, -20.42
19.96106, -20.42
19.97379, -20.42
19.98652, -20.42
19.99925, -20.42
20.01198, -20.42
20.02471, -20.42
20.03744, -20.42
20.050169999999998, -20.42
20.06291, -20.42
20.07564, -20.64
20.088369999999998, -20.42
20.1011, -20.42
20.11383, -20.42
20.12656, -20.42
20.139290000000003, -20.42
20.15202, -20.64
20.16475, -20.42
20.17748, -20.42
20.19021, -20.42
20.202939999999998, -20.42
